id,customer_id,location_id,product_id,employee_id,date,quantity
10331,308,1,79,23,2019-06-30,3
10332,324,9,75,17,2019-02-09,2
10333,418,3,64,27,2018-07-14,3
10334,200,7,69,13,2019-09-13,2
10335,245,5,50,23,2018-07-08,2
10336,228,11,61,21,2019-02-06,4
10337,398,7,32,24,2019-06-05,4
10338,311,5,39,14,2018-06-11,3
10339,182,3,10,17,2018-07-16,5
10340,214,6,4,22,2019-09-29,2
10341,191,3,35,16,2018-05-10,3
10342,590,9,29,17,2018-06-27,5
10343,281,6,26,24,2018-12-01,2
10344,466,7,65,17,2018-11-10,1
10345,267,8,33,30,2018-11-12,6
10346,414,4,80,10,2019-07-01,2
10347,144,4,41,21,2018-12-02,5
10348,275,10,6,24,2019-01-14,1
10349,320,3,56,23,2020-02-10,6
10350,13,4,34,22,2018-05-29,5
10351,264,2,56,24,2019-06-09,1
10352,258,4,53,16,2018-08-26,1
10353,211,3,13,17,2020-04-22,4
10354,282,3,22,23,2019-09-04,4
10355,521,5,11,19,2018-12-23,1
10356,287,7,80,21,2019-10-21,4
10357,121,8,9,21,2019-01-22,3
10358,269,6,74,27,2018-05-06,3
10359,136,3,61,22,2018-10-17,2
10360,91,5,37,24,2018-08-16,1
10361,188,5,16,20,2018-05-22,7
10362,450,1,78,12,2019-08-26,2
10363,302,5,7,17,2019-09-29,6
10364,337,5,17,23,2018-09-26,6
10365,177,10,2,19,2018-12-01,1
10366,165,3,6,22,2019-08-24,2
10367,42,4,10,16,2019-02-21,2
10368,62,7,32,19,2020-02-03,3
10369,519,7,29,23,2019-01-24,1
10370,349,3,16,29,2019-01-11,3
10371,395,4,70,20,2020-04-06,4
10372,260,5,4,19,2018-12-26,5
10373,430,4,36,21,2019-05-09,1
10374,134,5,55,19,2018-05-07,2
10375,160,6,32,15,2019-05-07,4
10376,301,2,18,20,2019-06-16,3
10377,160,6,22,10,2019-04-07,3
10378,560,8,33,16,2018-11-26,1
10379,119,5,70,17,2019-12-15,4
10380,4,6,48,16,2018-09-29,1
10381,447,9,29,12,2019-11-22,2
10382,331,8,19,23,2019-07-06,4
10383,644,6,74,28,2020-01-13,3
10384,633,6,45,24,2019-08-27,4
10385,325,6,50,24,2020-01-31,2
10386,281,9,35,22,2019-02-09,1
10387,199,1,42,29,2020-02-04,3
10388,61,4,61,16,2019-12-12,1
10389,245,3,38,21,2019-06-07,1
10390,566,5,34,13,2020-01-20,2
10391,270,4,49,26,2020-02-23,3
10392,144,7,65,22,2018-08-26,2
10393,333,2,27,24,2020-01-31,3
10394,17,1,67,23,2019-04-01,2
10395,527,4,36,23,2019-07-29,2
10396,357,6,31,21,2020-03-30,4
10397,326,8,74,14,2018-12-12,4
10398,633,3,21,23,2018-10-03,3
10399,446,3,21,18,2018-10-02,5
10400,619,6,56,26,2019-01-01,2
10401,195,5,24,11,2019-12-25,3
10402,177,7,70,21,2019-06-11,5
10403,297,2,41,19,2019-04-17,2
10404,282,3,55,16,2020-01-24,1
10405,25,6,51,13,2019-08-07,6
10406,445,3,72,14,2019-07-30,2
10407,649,5,71,18,2019-10-03,5
10408,512,4,20,18,2018-07-06,1
10409,495,7,50,24,2020-03-09,6
10410,476,7,56,17,2019-02-18,5
10411,535,5,47,20,2020-01-26,1
10412,142,6,53,20,2019-12-02,1
10413,391,6,78,30,2019-06-26,4
10414,646,7,15,14,2019-12-13,4
10415,38,1,35,23,2020-04-28,1
10416,105,4,71,22,2019-11-07,4
10417,518,6,7,27,2019-09-13,3
10418,128,2,72,23,2020-01-10,3
10419,536,7,42,16,2020-03-30,2
10420,279,4,46,19,2018-12-21,2
10421,291,3,3,15,2018-05-29,4
10422,332,9,39,18,2019-05-28,4
10423,74,7,63,12,2019-05-03,3
10424,326,2,27,26,2019-05-05,5
10425,251,10,49,13,2020-01-27,2
10426,389,6,23,21,2020-01-03,3
10427,152,9,72,19,2019-09-24,5
10428,224,8,11,22,2018-11-30,2
10429,635,4,31,16,2019-11-29,1
10430,499,4,34,16,2018-12-10,6
10431,402,3,15,22,2018-10-31,2
10432,234,7,13,18,2018-06-23,5
10433,262,4,15,19,2019-02-27,1
10434,328,9,8,16,2019-03-04,6
10435,341,4,13,19,2019-03-08,5
10436,526,7,36,20,2018-07-24,1
10437,650,8,22,21,2019-10-15,1
10438,2,4,4,21,2020-01-19,4
10439,467,9,62,20,2018-12-31,4
10440,96,5,70,25,2019-07-19,1
10441,640,4,1,19,2020-01-01,4
10442,442,5,61,21,2019-11-03,3
10443,391,6,50,17,2018-08-24,3
10444,249,3,76,18,2018-08-05,2
10445,91,4,1,16,2018-09-29,1
10446,375,4,27,13,2019-06-09,7
10447,585,2,17,16,2019-08-18,2
10448,115,5,47,19,2019-05-06,6
10449,129,7,46,20,2020-03-18,6
10450,403,6,62,14,2018-11-29,1
10451,144,3,2,25,2018-10-20,2
10452,632,3,70,19,2019-01-11,2
10453,266,7,63,21,2019-04-04,3
10454,32,3,46,22,2020-04-10,1
10455,194,7,53,10,2020-04-10,3
10456,431,7,40,12,2019-08-05,4
10457,118,4,61,20,2020-02-20,5
10458,70,6,69,20,2020-03-20,1
10459,341,4,75,28,2019-04-03,2
10460,212,3,78,17,2020-01-07,4
10461,431,7,28,14,2019-07-26,3
10462,579,5,19,22,2019-10-07,3
10463,256,8,42,21,2019-07-12,1
10464,183,5,11,19,2019-04-06,4
10465,120,4,10,19,2018-11-05,1
10466,114,4,37,18,2020-04-11,2
10467,312,9,33,18,2019-10-04,4
10468,556,7,26,15,2018-10-09,3
10469,371,5,53,19,2020-03-13,4
10470,433,5,23,16,2018-08-23,2
10471,146,4,48,20,2018-05-07,1
10472,325,2,16,17,2018-08-23,3
10473,234,8,71,21,2019-04-11,1
10474,186,5,70,25,2019-02-01,1
10475,294,5,52,21,2019-12-01,2
10476,86,6,77,21,2018-09-24,3
10477,421,3,33,21,2019-03-10,2
10478,539,3,41,24,2019-02-15,3
10479,146,2,29,15,2018-08-17,2
10480,288,12,8,21,2019-07-07,2
10481,154,9,66,15,2019-12-07,4
10482,192,3,77,16,2020-01-14,4
10483,86,6,77,17,2019-05-06,3
10484,307,8,23,14,2019-11-18,5
10485,418,6,10,28,2019-07-24,2
10486,588,2,54,24,2020-03-20,3
10487,388,4,22,21,2019-05-24,5
10488,165,5,12,20,2019-03-19,2
10489,148,6,75,17,2018-06-07,1
10490,199,5,59,30,2019-10-29,6
10491,59,3,2,18,2018-09-22,2
10492,367,7,57,13,2019-12-05,5
10493,152,9,41,26,2018-06-26,1
10494,68,7,42,20,2018-10-29,6
10495,314,5,55,22,2018-05-26,5
10496,402,3,46,17,2018-11-11,1
10497,272,4,14,18,2018-05-06,1
10498,124,6,70,19,2020-04-21,4
10499,550,7,35,23,2019-06-20,4
10500,77,3,64,15,2019-04-22,1
10501,303,4,44,20,2019-04-25,4
10502,65,5,9,13,2018-09-23,3
10503,267,6,43,22,2019-07-13,3
10504,456,2,32,12,2019-04-22,2
10505,211,6,13,29,2020-04-13,3
10506,202,5,60,11,2018-06-22,2
10507,590,3,75,27,2019-03-23,4
10508,191,5,6,23,2019-02-10,3
10509,305,2,62,21,2018-11-06,3
10510,209,1,75,22,2019-02-03,1
10511,205,4,74,23,2019-01-23,4
10512,71,10,28,17,2019-01-01,1
10513,639,9,20,23,2018-12-28,2
10514,198,8,16,30,2018-10-28,4
10515,232,1,18,16,2019-10-11,3
10516,322,7,55,15,2018-11-02,4
10517,484,7,44,27,2018-09-26,2
10518,352,5,62,14,2018-12-30,1
10519,302,5,34,19,2019-03-22,3
10520,504,8,35,19,2019-05-02,1
10521,189,5,60,21,2018-08-23,1
10522,512,5,56,24,2018-05-29,2
10523,438,5,50,13,2018-07-09,3
10524,538,6,62,23,2018-09-27,2
10525,278,5,30,20,2018-10-21,3
10526,432,5,60,14,2019-04-21,2
10527,264,4,35,16,2019-06-14,2
10528,411,4,42,22,2018-11-21,4
10529,439,1,38,18,2018-06-02,4
10530,456,9,76,15,2020-04-17,3
10531,196,6,36,19,2019-05-26,5
10532,141,6,56,22,2019-12-03,2
10533,439,5,80,18,2020-02-10,3
10534,465,3,8,14,2018-12-10,5
10535,108,3,60,25,2020-02-27,2
10536,320,6,52,11,2019-03-23,1
10537,283,2,6,18,2018-05-18,6
10538,420,5,63,13,2018-07-11,2
10539,412,1,41,18,2019-12-23,5
10540,573,4,17,22,2019-10-25,1
10541,425,3,39,19,2019-06-15,6
10542,579,3,68,21,2019-07-25,5
10543,155,7,24,17,2018-10-23,1
10544,128,7,31,18,2019-11-20,1
10545,379,7,30,19,2019-02-04,4
10546,339,12,48,28,2020-02-22,4
10547,300,4,11,17,2018-10-25,1
10548,417,4,5,28,2019-10-05,4
10549,581,5,38,17,2019-10-01,3
10550,203,1,38,16,2020-03-17,3
10551,217,6,39,20,2018-08-25,2
10552,308,5,26,19,2020-04-10,2
10553,454,8,49,17,2019-10-27,4
10554,459,5,19,23,2019-08-16,4
10555,84,2,23,29,2019-03-14,3
10556,4,6,71,24,2018-09-22,5
10557,82,7,78,18,2019-05-13,2
10558,520,4,2,17,2019-12-11,3
10559,468,6,3,20,2019-11-20,5
10560,298,5,17,27,2019-08-25,2
10561,305,4,36,15,2019-09-06,1
10562,557,9,25,19,2019-03-17,6
10563,347,7,39,13,2020-01-04,2
10564,134,2,10,27,2019-09-10,5
10565,287,4,59,17,2019-01-13,1
10566,235,5,40,19,2018-06-27,6
10567,454,5,26,20,2018-07-22,5
10568,102,5,2,24,2019-08-20,1
10569,299,5,78,22,2019-02-25,1
10570,549,3,43,24,2018-11-26,4
10571,60,7,46,22,2018-06-16,4
10572,419,3,51,29,2019-03-17,1
10573,353,5,12,19,2020-04-19,4
10574,317,5,34,16,2020-01-22,3
10575,571,1,47,21,2019-11-28,3
10576,204,3,70,19,2019-06-03,2
10577,443,5,70,16,2019-10-28,1
10578,225,4,1,28,2018-08-06,7
10579,183,6,56,17,2019-08-04,2
10580,260,5,40,21,2019-07-04,6
10581,355,7,21,11,2018-12-09,6
10582,315,8,13,16,2018-05-30,1
10583,516,4,27,13,2019-12-02,2
10584,101,5,51,16,2019-02-21,2
10585,267,4,2,35,2019-12-13,3
10586,273,5,9,16,2020-04-09,1
10587,237,7,24,16,2020-03-13,3
10588,334,8,11,28,2018-09-23,4
10589,224,2,53,14,2019-06-01,5
10590,20,7,61,30,2019-08-15,1
10591,251,3,17,25,2019-01-07,2
10592,359,2,51,15,2018-06-10,4
10593,282,4,7,20,2018-11-13,3
10594,204,2,49,17,2020-01-20,3
10595,515,7,15,25,2018-11-04,1
10596,167,4,59,24,2018-06-29,4
10597,69,9,38,28,2018-10-27,1
10598,116,4,9,19,2018-09-02,2
10599,429,4,48,23,2019-05-11,4
10600,611,4,63,22,2018-09-02,3
10601,349,6,25,22,2018-07-24,4
10602,578,3,12,23,2020-03-21,2
10603,552,2,50,19,2018-10-08,1
10604,578,7,62,23,2020-01-01,3
10605,466,7,50,18,2018-07-05,1
10606,452,4,15,25,2019-11-12,1
10607,379,5,43,18,2019-02-18,2
10608,391,8,53,20,2019-05-05,3
10609,258,10,56,18,2020-02-17,2
10610,245,5,11,18,2018-08-10,3
10611,148,8,47,22,2019-03-24,2
10612,650,1,69,21,2019-11-03,2
10613,394,2,9,26,2018-08-12,4
10614,206,4,18,17,2018-05-01,4
10615,41,3,79,16,2019-06-03,3
10616,60,4,10,14,2019-06-09,5
10617,220,5,56,17,2019-03-30,2
10618,574,4,37,17,2018-08-26,3
10619,370,5,52,27,2019-12-19,5
10620,79,3,4,25,2019-02-26,2
10621,214,7,21,18,2019-12-05,1
10622,305,5,61,22,2018-08-11,6
10623,237,4,71,17,2018-12-10,2
10624,577,11,59,20,2019-04-28,5
10625,334,5,59,13,2018-07-17,1
10626,251,9,30,13,2018-05-27,6
10627,382,5,36,12,2018-12-25,5
10628,92,3,39,24,2018-08-16,1
10629,587,3,26,26,2018-12-31,1
10630,47,2,57,25,2019-01-19,4
10631,162,5,28,17,2018-08-01,4
10632,263,4,26,20,2019-12-07,1
10633,223,4,33,14,2020-04-23,4
10634,189,7,39,21,2018-05-26,3
10635,180,4,20,26,2018-06-06,3
10636,513,4,79,15,2019-04-11,2
10637,64,3,21,19,2018-09-28,3
10638,431,4,75,17,2020-04-13,2
10639,425,4,40,13,2018-09-09,4
10640,373,4,50,21,2018-09-26,3
10641,172,4,54,22,2019-03-16,3
10642,243,1,17,18,2019-05-07,1
10643,626,4,75,17,2018-06-26,4
10644,282,5,5,14,2018-09-01,1
10645,461,2,65,19,2019-07-22,2
10646,512,6,43,19,2019-09-13,4
10647,287,3,80,24,2019-08-03,3
10648,454,9,43,18,2019-03-17,4
10649,553,6,30,21,2019-04-07,2
10650,451,7,46,28,2019-11-03,1
10651,312,9,72,12,2018-08-01,3
10652,567,1,33,27,2020-01-05,1
10653,423,4,13,16,2018-08-24,1
10654,54,5,54,27,2020-03-25,2
10655,377,3,10,24,2018-08-23,3
10656,16,5,20,18,2019-05-04,2
10657,442,7,37,21,2018-07-20,3
10658,190,6,42,20,2019-08-07,2
10659,350,5,24,19,2018-05-20,2
10660,381,3,7,17,2018-05-17,4
10661,340,4,36,20,2018-07-27,4
10662,415,6,5,11,2019-04-07,3
10663,248,3,63,28,2019-01-25,5
10664,192,6,6,13,2019-05-28,2
10665,192,11,74,18,2019-07-07,3
10666,119,7,7,20,2019-03-11,5
10667,449,7,77,19,2019-11-30,2
10668,74,8,45,27,2018-08-28,1
10669,427,4,19,22,2020-03-03,6
10670,592,8,1,21,2019-07-17,2
10671,428,3,70,24,2019-06-17,5
10672,263,4,12,23,2018-07-31,1
10673,396,3,69,23,2018-10-08,6
10674,211,8,45,15,2018-09-25,5
10675,333,3,79,26,2018-12-14,1
10676,375,10,43,24,2018-11-12,1
10677,185,5,63,17,2020-03-14,4
10678,74,8,73,20,2018-07-08,4
10679,171,5,17,24,2019-01-29,1
10680,277,2,47,22,2019-02-18,4
10681,341,5,35,19,2019-08-22,3
10682,398,2,49,24,2018-10-26,3
10683,177,7,68,27,2019-02-09,2
10684,381,3,70,17,2019-03-19,2
10685,208,2,70,20,2019-07-16,4
10686,459,6,22,38,2018-12-05,4
10687,417,5,35,19,2019-01-15,3
10688,140,7,39,27,2019-02-21,5
10689,211,4,17,22,2019-12-15,2
10690,226,10,48,21,2020-04-19,3
10691,311,5,34,12,2019-05-09,5
10692,496,6,4,15,2020-04-17,2
10693,151,4,33,21,2018-05-14,1
10694,372,1,75,17,2019-02-12,6
10695,222,4,30,12,2019-06-17,2
10696,335,3,51,16,2020-03-27,5
10697,268,3,50,15,2018-08-04,1
10698,133,5,79,27,2018-05-29,6
10699,312,2,42,18,2020-03-06,5
10700,295,4,76,18,2020-01-24,1
10701,235,4,37,17,2018-09-09,1
10702,231,4,39,15,2019-04-01,4
10703,401,8,71,22,2018-07-01,4
10704,322,4,38,20,2020-02-16,1
10705,31,7,28,20,2019-02-01,4
10706,398,2,26,25,2020-03-08,3
10707,278,3,10,28,2018-06-13,3
10708,461,8,2,13,2019-12-11,2
10709,327,7,61,17,2019-02-22,1
10710,479,7,61,22,2018-08-22,7
10711,116,7,21,22,2019-03-28,2
10712,113,7,76,20,2019-08-31,6
10713,336,2,15,22,2018-07-23,6
10714,355,4,21,12,2020-02-25,1
10715,560,8,67,21,2018-06-01,2
10716,166,2,15,22,2019-06-04,2
10717,208,4,55,18,2020-01-24,3
10718,161,4,9,21,2018-05-27,1
10719,317,2,65,14,2018-05-27,3
10720,462,3,32,21,2019-11-04,4
10721,477,6,66,13,2018-06-02,5
10722,351,5,67,24,2019-10-24,1
10723,162,6,49,20,2019-12-18,2
10724,93,6,29,21,2019-10-03,4
10725,267,4,54,22,2018-06-30,3
10726,205,5,9,20,2018-05-23,3
10727,204,3,6,17,2019-03-02,1
10728,82,2,45,15,2019-05-08,4
10729,466,2,64,26,2019-07-29,1
10730,276,5,54,23,2018-08-01,2
10731,90,2,5,22,2019-09-27,4
10732,375,1,43,21,2019-03-26,3
10733,379,3,32,24,2018-10-06,4
10734,506,8,44,26,2018-10-06,2
10735,438,2,68,19,2019-10-31,1
10736,296,9,31,22,2018-10-04,3
10737,567,6,58,20,2019-11-17,1
10738,179,6,36,17,2019-08-07,1
10739,314,4,45,19,2019-12-11,2
10740,292,9,71,19,2019-09-26,3
10741,214,5,31,24,2019-06-07,2
10742,323,6,20,20,2019-05-18,3
10743,204,8,76,25,2020-03-16,2
10744,75,3,10,18,2018-12-14,2
10745,145,8,30,26,2020-03-23,4
10746,347,6,29,21,2018-06-24,4
10747,287,8,60,15,2019-04-20,3
10748,150,2,66,14,2019-10-20,5
10749,640,4,20,16,2020-01-11,2
10750,340,2,41,25,2018-06-15,3
10751,293,6,38,25,2019-06-05,5
10752,105,4,42,16,2019-02-04,2
10753,344,5,19,22,2019-07-06,1
10754,225,5,64,16,2020-04-03,6
10755,456,6,13,30,2019-02-21,2
10756,520,4,69,21,2019-11-07,5
10757,451,8,42,29,2019-08-20,1
10758,82,5,14,22,2019-08-03,6
10759,224,2,72,20,2019-04-18,5
10760,255,3,10,25,2018-10-27,1
10761,309,4,55,24,2019-12-13,1
10762,227,6,17,13,2019-12-28,4
10763,516,6,23,17,2018-11-15,4
10764,280,4,57,21,2020-01-21,1
10765,54,5,51,26,2018-08-25,4
10766,408,7,32,21,2018-08-16,3
10767,69,4,54,19,2020-03-29,3
10768,230,4,60,26,2018-12-03,2
10769,11,4,61,11,2018-08-02,3
10770,50,1,57,13,2019-01-15,2
10771,418,4,38,17,2018-09-15,4
10772,601,2,56,23,2018-11-07,3
10773,313,3,10,21,2020-02-23,3
10774,207,10,68,13,2019-01-03,1
10775,414,3,61,16,2019-11-07,4
10776,200,3,60,16,2018-09-05,1
10777,137,4,50,15,2019-08-02,2
10778,107,2,35,20,2019-04-08,4
10779,229,8,26,20,2020-01-11,3
10780,340,7,7,18,2019-09-14,4
10781,207,9,74,23,2018-10-07,2
10782,526,6,8,14,2019-04-30,1
10783,205,4,34,19,2019-07-20,3
10784,153,5,65,18,2019-02-06,1
10785,580,8,76,20,2018-11-03,1
10786,229,9,65,17,2019-05-21,2
10787,134,6,38,18,2019-09-05,3
10788,480,4,66,22,2019-07-08,2
10789,127,6,52,19,2018-07-05,3
10790,195,2,37,13,2018-10-04,2
10791,245,7,20,22,2020-04-08,2
10792,229,6,30,22,2019-09-01,4
10793,105,4,67,25,2020-01-12,4
10794,372,2,35,28,2019-01-29,3
10795,565,6,44,13,2018-09-04,5
10796,116,4,49,18,2019-03-15,2
10797,411,6,64,23,2019-08-28,3
10798,14,7,58,23,2018-11-25,5
10799,261,4,8,22,2018-06-28,2
10800,115,10,72,18,2019-09-29,1
10801,347,3,58,22,2020-04-04,6
10802,232,7,75,19,2019-01-13,2
10803,406,3,11,27,2020-01-01,5
10804,21,4,14,25,2018-05-04,1
10805,383,7,56,15,2018-09-10,6
10806,477,7,80,12,2018-12-30,5
10807,70,8,33,21,2019-02-26,1
10808,485,3,18,28,2018-11-26,1
10809,159,4,71,23,2019-03-15,4
10810,591,1,36,18,2020-01-25,4
10811,353,5,45,20,2019-05-13,1
10812,358,3,69,16,2018-11-09,4
10813,272,6,21,24,2018-10-31,3
10814,67,4,2,20,2020-03-29,3
10815,364,3,60,25,2018-12-31,2
10816,300,5,43,27,2018-10-23,2
10817,175,5,79,22,2020-02-18,4
10818,573,4,40,26,2018-10-29,4
10819,451,4,22,24,2018-07-19,3
10820,116,5,12,16,2018-09-14,5
10821,374,2,19,19,2018-05-14,2
10822,107,1,1,20,2018-11-18,3
10823,225,5,2,24,2018-07-28,5
10824,283,5,4,12,2019-02-05,2
10825,354,8,79,21,2019-07-04,1
10826,405,2,78,26,2020-01-17,6
10827,589,3,74,23,2018-08-20,2
10828,214,8,51,18,2019-03-09,5
10829,295,10,26,23,2018-09-08,1
10830,617,5,4,31,2019-03-31,6
10831,247,6,50,22,2018-11-10,5
10832,38,3,70,28,2019-11-05,1
10833,404,1,30,13,2018-10-21,1
10834,193,4,1,17,2018-12-03,4
10835,503,7,77,24,2018-05-13,4
10836,384,2,31,14,2018-05-30,1
10837,359,4,43,16,2019-03-16,4
10838,603,8,4,26,2019-06-16,3
10839,231,6,47,18,2019-05-12,3
10840,450,7,5,20,2020-02-14,2
10841,393,4,44,15,2019-08-11,1
10842,541,2,14,27,2018-10-28,7
10843,296,6,63,23,2019-11-05,2
10844,509,1,73,22,2018-06-25,6
10845,539,4,2,19,2019-06-08,6
10846,533,8,21,18,2019-11-07,1
10847,187,1,40,20,2018-07-21,2
10848,147,2,52,22,2019-08-20,2
10849,393,8,25,22,2019-04-29,3
10850,266,9,22,18,2019-10-19,1
10851,76,7,80,20,2018-07-22,3
10852,114,12,29,13,2019-02-26,4
10853,47,6,49,24,2018-08-06,5
10854,31,4,21,21,2020-04-18,1
10855,288,6,34,19,2019-02-07,2
10856,196,6,16,14,2020-01-11,4
10857,379,3,19,21,2019-11-15,3
10858,68,1,11,21,2019-07-11,3
10859,354,7,53,30,2019-01-30,1
10860,309,3,76,14,2019-02-26,4
10861,243,7,61,18,2019-12-18,1
10862,583,5,17,15,2019-11-29,2
10863,466,5,70,12,2020-02-29,4
10864,365,5,54,13,2018-06-05,3
10865,598,6,18,22,2020-01-15,4
10866,244,10,54,29,2019-03-14,2
10867,489,5,77,21,2019-02-14,1
10868,313,3,59,22,2019-11-18,3
10869,335,8,73,15,2019-12-26,1
10870,504,6,16,21,2019-11-22,1
10871,407,5,25,12,2019-03-10,2
10872,214,2,38,30,2019-04-25,3
10873,244,4,63,17,2018-10-29,2
10874,586,6,20,18,2019-12-18,3
10875,56,3,53,15,2019-03-24,2
10876,86,3,14,24,2019-02-21,2
10877,409,6,3,14,2018-08-11,4
10878,196,5,18,22,2019-11-15,4
10879,323,3,71,16,2018-05-31,3
10880,485,3,72,15,2018-07-04,5
10881,327,3,68,19,2020-01-21,2
10882,206,5,3,16,2020-04-26,3
10883,193,1,27,19,2019-12-03,5
10884,464,6,46,16,2020-01-14,2
10885,133,3,40,17,2019-05-10,1
10886,310,3,76,19,2018-11-13,6
10887,228,7,49,20,2018-08-19,2
10888,282,4,69,17,2018-12-18,5
10889,585,8,63,27,2019-12-11,1
10890,313,4,1,26,2019-10-30,6
10891,487,6,6,14,2020-03-13,5
10892,430,8,7,17,2018-10-05,1
10893,219,6,24,20,2019-03-22,1
10894,641,6,13,22,2019-09-28,4
10895,504,7,9,27,2019-08-09,4
10896,345,3,42,19,2019-09-07,1
10897,204,4,51,15,2019-06-04,4
10898,78,6,39,23,2020-02-07,3
10899,77,11,9,20,2019-06-11,3
10900,450,3,14,22,2019-12-17,2
10901,502,2,17,17,2019-09-10,3
10902,207,2,16,23,2018-11-23,2
10903,363,4,59,21,2019-09-07,4
10904,312,4,42,22,2019-04-22,3
10905,267,3,60,18,2018-07-17,3
10906,169,3,71,10,2020-02-18,1
10907,94,7,5,16,2018-11-21,4
10908,635,2,42,22,2018-12-25,1
10909,26,5,21,17,2019-06-24,2
10910,264,5,5,21,2019-06-08,4
10911,32,6,45,25,2019-05-15,3
10912,304,6,6,25,2018-11-26,4
10913,95,3,16,17,2019-08-05,2
10914,26,8,48,20,2018-12-02,1
10915,458,2,54,16,2018-09-19,3
10916,416,2,28,18,2019-03-12,1
10917,548,8,30,26,2020-02-27,1
10918,338,8,77,14,2019-06-05,2
10919,585,8,68,24,2019-12-03,3
10920,228,6,76,21,2019-03-04,2
10921,84,2,28,17,2020-03-11,3
10922,114,2,62,26,2019-12-29,2
10923,83,6,37,22,2019-05-27,2
10924,603,5,27,21,2019-03-07,4
10925,377,4,51,22,2019-05-31,4
10926,503,7,38,13,2018-09-07,3
10927,385,3,37,20,2018-05-19,5
10928,299,1,39,23,2018-07-25,2
10929,370,5,42,20,2019-01-20,3
10930,364,8,52,23,2019-02-17,5
10931,463,3,59,24,2019-10-13,2
10932,404,2,56,31,2019-07-03,1
10933,204,12,29,27,2019-08-19,6
10934,314,3,16,15,2019-08-05,2
10935,36,3,67,18,2018-05-04,5
10936,467,4,37,14,2019-05-23,1
10937,212,2,48,15,2019-01-28,6
10938,21,4,22,24,2018-09-18,5
10939,378,4,4,23,2020-02-04,1
10940,454,5,79,13,2018-05-29,1
10941,449,4,61,19,2018-12-17,4
10942,412,5,31,18,2019-01-09,4
10943,266,1,35,22,2019-07-09,1
10944,305,7,24,20,2019-04-15,4
10945,239,6,35,28,2019-08-04,3
10946,167,3,5,16,2020-01-26,3
10947,509,2,58,20,2019-12-21,2
10948,258,4,80,19,2019-03-25,2
10949,87,6,69,25,2018-07-18,4
10950,486,3,28,23,2019-02-19,4
10951,313,6,50,18,2018-07-14,3
10952,433,5,11,12,2019-08-10,5
10953,436,6,21,13,2018-08-24,2
10954,228,5,1,16,2019-08-25,3
10955,187,5,4,19,2019-09-28,5
10956,343,2,67,20,2019-01-21,2
10957,9,3,11,17,2018-05-18,1
10958,218,5,64,18,2020-04-01,6
10959,343,6,70,12,2018-08-29,2
10960,117,6,67,15,2018-05-09,5
10961,294,5,38,23,2018-09-01,1
10962,331,4,42,14,2018-05-13,6
10963,524,4,68,12,2019-11-21,5
10964,137,5,62,28,2020-04-29,1
10965,263,7,12,17,2019-01-02,1
10966,348,9,72,26,2019-11-16,4
10967,135,7,43,14,2019-10-12,4
10968,583,4,77,23,2018-10-21,1
10969,394,5,21,17,2018-06-04,4
10970,215,2,68,24,2019-12-21,3
10971,126,2,22,18,2018-08-16,3
10972,116,4,76,10,2019-02-23,2
10973,361,4,57,16,2019-07-30,1
10974,339,7,32,19,2019-12-13,7
10975,324,5,79,34,2018-06-19,2
10976,387,2,13,10,2019-05-31,6
10977,388,3,5,26,2018-11-03,6
10978,257,6,62,23,2018-08-30,1
10979,284,5,75,16,2019-09-01,2
10980,171,3,8,24,2018-05-19,2
10981,43,3,50,27,2019-05-08,3
10982,245,2,2,15,2018-06-01,1
10983,491,5,65,19,2019-06-28,3
10984,601,5,14,19,2019-06-15,4
10985,266,5,27,10,2018-05-13,5
10986,131,5,14,17,2018-07-18,1
10987,163,5,50,15,2018-11-12,2
10988,163,7,15,26,2019-03-21,4
10989,284,6,18,22,2020-01-11,3
10990,228,2,63,27,2019-06-08,3
10991,189,5,36,29,2018-05-29,1
10992,50,5,17,16,2019-08-11,4
10993,333,7,66,23,2018-10-25,1
10994,551,8,11,21,2019-07-01,2
10995,117,7,52,18,2019-08-20,4
10996,227,12,30,16,2020-04-23,3
10997,196,6,16,23,2019-11-15,4
10998,285,6,52,18,2018-08-14,2
10999,53,8,20,15,2018-11-02,1
11000,398,5,4,18,2018-07-13,3
11001,502,5,50,14,2018-06-19,1
11002,185,3,7,17,2018-12-02,1
11003,143,9,2,16,2020-03-20,2
11004,281,5,52,22,2019-07-23,3
11005,120,4,19,20,2020-02-23,2
11006,10,2,32,22,2020-02-12,3
11007,292,5,21,16,2019-01-29,2
11008,457,3,41,21,2020-01-25,2
11009,161,4,54,17,2020-01-13,4
11010,399,7,50,21,2019-11-29,4
11011,618,7,45,18,2020-04-08,3
11012,151,6,66,22,2019-07-27,5
11013,574,8,17,22,2019-11-12,2
11014,527,2,23,22,2018-11-02,3
11015,415,5,58,20,2020-04-10,5
11016,258,5,39,20,2018-08-26,2
11017,545,2,52,22,2018-08-21,1
11018,338,8,49,26,2018-12-27,6
11019,167,7,45,15,2018-10-22,2
11020,522,4,46,20,2019-12-30,5
11021,247,8,23,21,2018-08-26,1
11022,184,5,21,19,2019-05-19,6
11023,115,7,72,21,2019-08-23,5
11024,149,8,49,16,2020-01-16,1
11025,268,1,50,20,2019-06-11,1
11026,280,4,62,24,2020-02-09,4
11027,341,3,7,21,2018-12-06,4
11028,599,10,6,20,2019-01-25,1
